Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Profit_Per_Ha_INR,Cost_Per_Ha_INR,Revenue_Per_Ha_INR
SF12230,Telangana,Indore,Rice,Kharif,5.31,653.8,24.3,65.6,8.5,5.99,33.2,124.8,74.6,93.4,Drip,205.3,6.46,0.72,2.3,12.21,21645,342500,264285.0,-78215.0,7440,1.641,36.8,-14729.76,64500.94,49771.19
SF12231,Tamil Nadu,Raichur,Rice,Rabi,10.73,862.8,22.3,55.9,9.7,6.88,24.5,88.3,71.2,52.4,Drip,221.9,0.77,0.78,3.1,33.26,24006,639745,798440.0,158695.0,12494,2.662,63.6,14789.84,59622.09,74411.93
SF12232,Tamil Nadu,Guntur,Groundnut,Kharif,2.14,910.2,29.8,62.8,8.4,6.38,27.9,51.4,85.8,95.9,Rainfed,187.0,4.6,0.92,1.4,3.0,40503,146512,121509.0,-25003.0,552,5.435,50.3,-11683.64,68463.55,56779.91
SF12233,Telangana,Krishna,Wheat,Kharif,2.72,1164.7,28.5,53.3,6.7,7.31,29.6,112.9,51.3,86.7,Sprinkler,97.9,2.52,0.81,1.83,4.98,21346,159216,106303.0,-52913.0,1346,3.7,64.5,-19453.31,58535.29,39081.99
SF12234,Andhra Pradesh,Raichur,Chilli,Kharif,13.39,745.8,30.0,72.1,6.0,6.45,35.4,89.4,57.2,81.6,Drip,158.9,5.75,0.97,2.81,37.63,103552,835570,3896662.0,3061092.0,5980,6.293,54.9,228610.31,62402.54,291012.85
SF12235,Gujarat,Erode,Cotton,Rabi,10.31,390.5,26.0,55.2,9.3,5.4,22.6,118.2,52.6,118.9,Sprinkler,90.2,6.44,0.73,0.3,3.09,70282,610860,217171.0,-393689.0,8645,0.357,37.2,-38185.16,59249.27,21064.11
SF12236,Telangana,Krishna,Rice,Kharif,7.62,916.2,27.1,73.7,5.9,7.01,35.5,166.4,49.4,107.3,Drip,144.6,3.81,0.99,4.07,31.01,25657,548585,795624.0,247039.0,9251,3.352,65.2,32419.82,71992.78,104412.6
SF12237,Punjab,Rajkot,Chilli,Kharif,12.74,723.4,26.2,69.0,7.1,6.85,26.4,132.9,90.9,137.5,Flood,186.3,4.52,0.77,3.9,49.69,101780,712027,5057448.0,4345421.0,10398,4.779,52.3,341084.85,55889.09,396973.94
SF12238,Maharashtra,Ludhiana,Maize,Rabi,2.04,505.3,24.0,42.1,9.3,7.16,22.0,125.4,73.3,76.5,Rainfed,231.6,2.98,0.89,2.88,5.88,19480,134984,114542.0,-20442.0,571,10.298,47.1,-10020.59,66168.63,56148.04
SF12239,Punjab,Erode,Maize,Zaid,1.39,424.2,35.3,63.3,6.2,6.66,8.8,125.5,60.9,139.2,Flood,305.7,8.4,0.79,3.11,4.32,26189,122903,113136.0,-9767.0,775,5.574,32.4,-7026.62,88419.42,81392.81
SF12240,Telangana,Rajkot,Wheat,Kharif,1.09,842.7,24.4,76.5,9.6,7.24,31.3,86.9,94.3,127.9,Drip,283.9,6.62,0.86,2.59,2.82,25917,84299,73086.0,-11213.0,467,6.039,48.8,-10287.16,77338.53,67051.38
SF12241,Karnataka,Warangal,Wheat,Kharif,14.15,668.0,29.9,61.3,7.3,6.84,24.1,160.4,53.7,94.7,Flood,277.2,2.67,0.68,3.52,49.81,22824,1014587,1136863.0,122276.0,8920,5.584,63.8,8641.41,71702.26,80343.67
SF12242,Tamil Nadu,Rajkot,Rice,Kharif,9.24,821.8,27.9,62.8,7.5,6.85,33.3,136.8,51.0,121.6,Sprinkler,155.5,6.19,0.91,3.59,33.17,23637,615899,784039.0,168140.0,12468,2.66,66.4,18196.97,66655.74,84852.71
SF12243,Tamil Nadu,Guntur,Chilli,Kharif,14.43,844.8,30.5,51.9,6.6,6.2,26.5,179.4,46.8,100.3,Rainfed,190.3,6.0,0.74,1.79,25.83,96368,939685,2489185.0,1549500.0,5819,4.439,36.7,107380.46,65120.24,172500.69
SF12244,Karnataka,Nashik,Wheat,Kharif,8.16,843.4,31.8,62.9,7.3,6.63,30.9,146.0,41.7,113.9,Rainfed,166.0,6.09,0.85,2.82,23.01,20996,522176,483118.0,-39058.0,2155,10.677,53.8,-4786.52,63992.16,59205.64
SF12245,Maharashtra,Erode,Wheat,Kharif,1.97,724.7,33.4,74.8,7.0,5.85,31.7,108.8,60.6,85.8,Sprinkler,64.4,7.78,0.82,1.06,2.09,23547,117975,49213.0,-68762.0,1013,2.063,43.0,-34904.57,59885.79,24981.22
SF12246,Maharashtra,Nashik,Wheat,Kharif,6.0,657.2,23.6,78.8,6.8,7.38,27.3,123.9,62.8,103.0,Flood,130.5,5.85,0.84,1.73,10.38,22650,395225,235107.0,-160118.0,4401,2.359,34.5,-26686.33,65870.83,39184.5
SF12247,Andhra Pradesh,Rajkot,Rice,Kharif,6.31,840.6,29.7,50.1,8.3,7.23,24.6,88.6,42.2,93.0,Flood,141.4,7.4,0.69,2.05,12.94,23916,408010,309473.0,-98537.0,11411,1.134,47.2,-15616.01,64660.86,49044.85
SF12248,Karnataka,Rajkot,Wheat,Kharif,12.22,1356.9,33.7,82.5,5.8,6.14,23.9,127.3,65.8,100.3,Flood,290.6,2.57,0.89,1.26,15.4,22754,1057159,350412.0,-706747.0,8040,1.915,78.3,-57835.27,86510.56,28675.29
SF12249,Maharashtra,Nashik,Sugarcane,Kharif,0.64,987.8,25.0,65.1,6.0,6.78,44.9,166.3,75.1,81.2,Drip,100.7,0.5,0.98,77.25,49.44,3353,39393,165772.0,126379.0,1055,46.863,66.7,197467.19,61551.56,259018.75
SF12250,Maharashtra,Indore,Rice,Kharif,9.48,800.9,29.2,76.5,7.5,6.64,25.8,89.5,47.8,134.6,Flood,254.2,8.05,0.65,4.78,45.31,24784,736214,1122963.0,386749.0,17411,2.602,57.5,40796.31,77659.7,118456.01
SF12251,Telangana,Indore,Groundnut,Zaid,14.04,220.2,32.6,68.7,9.2,6.36,14.9,154.1,51.1,144.6,Drip,136.6,6.79,0.66,1.46,20.5,60972,813051,1249926.0,436875.0,5320,3.853,33.6,31116.45,57909.62,89026.07
SF12252,Karnataka,Krishna,Maize,Rabi,7.0,360.5,26.0,70.9,7.9,7.03,33.3,90.6,61.5,44.6,Rainfed,281.0,7.86,0.76,3.23,22.61,23685,536532,535518.0,-1014.0,2225,10.162,34.5,-144.86,76647.43,76502.57
SF12253,Telangana,Indore,Rice,Zaid,7.29,575.7,32.6,37.3,9.2,6.4,15.3,114.2,28.6,82.3,Sprinkler,176.8,10.36,0.83,2.95,21.51,23273,484968,500602.0,15634.0,9559,2.25,19.1,2144.58,66525.1,68669.68
SF12254,Punjab,Nashik,Rice,Rabi,7.59,763.9,29.5,69.2,8.8,6.84,22.9,168.4,47.4,91.3,Drip,40.0,5.64,0.83,4.19,31.8,21956,373874,698201.0,324327.0,10346,3.074,54.3,42730.83,49258.76,91989.59
SF12255,Andhra Pradesh,Rajkot,Rice,Kharif,12.19,743.2,24.9,62.3,7.6,6.9,34.2,176.9,42.1,134.3,Rainfed,107.9,8.49,0.78,4.51,54.98,22808,699119,1253984.0,554865.0,8749,6.284,36.6,45518.05,57351.85,102869.89
SF12256,Maharashtra,Nashik,Cotton,Kharif,4.77,731.7,30.5,71.3,8.3,7.66,32.5,154.2,64.2,150.3,Flood,259.1,5.23,0.83,0.81,3.86,60361,319255,232993.0,-86262.0,4274,0.903,55.9,-18084.28,66929.77,48845.49
SF12257,Telangana,Nalgonda,Groundnut,Kharif,5.18,581.6,26.1,61.8,6.2,6.43,36.0,139.9,65.1,100.3,Flood,210.6,7.31,0.7,2.2,11.4,47810,375713,545034.0,169321.0,3500,3.257,45.7,32687.45,72531.47,105218.92
SF12258,Gujarat,Guntur,Groundnut,Kharif,12.88,835.9,25.5,72.5,6.2,6.04,28.2,78.2,63.4,118.8,Flood,232.8,7.88,0.94,1.15,14.81,54156,771206,802050.0,30844.0,8695,1.703,53.6,2394.72,59876.24,62270.96
SF12259,Madhya Pradesh,Indore,Pulses,Kharif,13.61,878.1,29.1,67.7,6.5,7.98,37.2,143.1,37.0,142.3,Drip,94.6,5.58,0.72,0.3,4.08,72488,824795,295751.0,-529044.0,4663,0.875,50.8,-38871.71,60602.13,21730.42
SF12260,Tamil Nadu,Rajkot,Rice,Rabi,7.79,489.5,27.3,55.9,8.7,6.19,27.0,138.6,68.5,129.5,Drip,165.5,5.9,0.88,3.2,24.93,18442,487162,459759.0,-27403.0,9422,2.646,29.8,-3517.72,62536.84,59019.13
SF12261,Andhra Pradesh,Rajkot,Rice,Rabi,6.16,149.4,20.6,77.6,8.3,5.45,20.9,95.7,65.9,135.2,Sprinkler,231.2,5.49,0.69,0.38,2.34,19916,409092,46603.0,-362489.0,8439,0.277,41.1,-58845.62,66411.04,7565.42
SF12262,Maharashtra,Guntur,Groundnut,Rabi,6.0,105.6,21.0,50.7,8.1,7.66,29.5,155.3,63.3,54.2,Flood,249.9,3.16,0.8,0.4,2.4,59317,424940,142361.0,-282579.0,4151,0.578,45.7,-47096.5,70823.33,23726.83
SF12263,Karnataka,Rajkot,Wheat,Kharif,4.66,849.1,27.2,60.8,6.4,7.26,32.7,102.0,63.5,107.9,Drip,40.0,6.15,0.65,2.5,11.65,26512,265269,308865.0,43596.0,2154,5.409,36.9,9355.36,56924.68,66280.04
SF12264,Punjab,Nashik,Wheat,Rabi,13.95,294.4,25.1,53.3,7.5,6.78,21.2,118.8,85.3,172.6,Flood,216.4,6.1,0.85,2.91,40.59,24210,1024002,982684.0,-41318.0,8967,4.527,25.3,-2961.86,73405.16,70443.3
SF12265,Punjab,Warangal,Chilli,Rabi,3.34,551.9,24.1,59.9,6.9,6.37,27.7,72.3,80.6,111.5,Rainfed,134.3,1.78,0.95,1.93,6.45,112694,200723,726876.0,526153.0,1195,5.397,50.2,157530.84,60096.71,217627.54
SF12266,Maharashtra,Ludhiana,Rice,Rabi,2.8,431.6,27.7,52.3,8.1,6.75,23.6,179.7,15.0,112.5,Drip,91.2,4.13,0.83,3.77,10.56,23521,145440,248382.0,102942.0,3195,3.305,42.1,36765.0,51942.86,88707.86
SF12267,Telangana,Erode,Rice,Zaid,4.15,80.0,29.0,37.8,8.8,6.19,22.7,135.3,37.9,90.2,Flood,212.6,3.41,0.98,1.62,6.72,18804,304168,126363.0,-177805.0,8303,0.809,41.5,-42844.58,73293.49,30448.92
SF12268,Madhya Pradesh,Krishna,Pulses,Rabi,14.23,372.4,24.3,58.4,6.7,5.54,28.7,145.2,50.3,121.4,Rainfed,229.0,1.99,0.66,0.3,4.27,68010,960704,290403.0,-670301.0,3035,1.407,43.0,-47104.78,67512.58,20407.8
SF12269,Karnataka,Warangal,Wheat,Kharif,11.95,853.3,26.1,75.6,5.6,7.47,28.7,125.7,71.9,89.1,Flood,189.2,3.0,0.77,1.55,18.52,25613,799247,474353.0,-324894.0,7935,2.334,59.2,-27187.78,66882.59,39694.81
SF12270,Maharashtra,Raichur,Pulses,Zaid,14.55,80.0,28.9,58.0,9.2,6.58,26.1,104.7,66.0,140.5,Flood,220.6,4.9,0.91,0.92,13.39,59846,1063120,801338.0,-261782.0,7973,1.679,36.3,-17991.89,73066.67,55074.78
SF12271,Madhya Pradesh,Ludhiana,Maize,Kharif,10.14,952.1,27.3,72.8,5.3,7.36,33.1,126.4,55.0,81.0,Flood,255.3,6.0,0.8,2.17,22.0,17260,832199,379720.0,-452479.0,6616,3.325,53.9,-44623.18,82070.91,37447.73
SF12272,Andhra Pradesh,Krishna,Rice,Rabi,10.03,528.5,22.6,64.0,6.8,6.72,32.7,75.6,55.5,71.0,Sprinkler,150.1,4.24,0.92,2.79,27.98,25537,588315,714525.0,126210.0,16550,1.691,47.0,12583.25,58655.53,71238.78
SF12273,Telangana,Ludhiana,Rice,Kharif,10.48,1149.9,32.2,89.4,5.8,6.56,37.1,78.8,67.5,100.5,Flood,130.4,5.82,0.68,2.63,27.56,21324,667816,587689.0,-80127.0,19573,1.408,70.0,-7645.71,63722.9,56077.19
SF12274,Andhra Pradesh,Ludhiana,Maize,Kharif,6.96,576.4,28.4,56.6,7.3,7.69,29.9,109.0,78.6,81.4,Drip,119.4,6.05,0.79,1.69,11.76,19419,444388,228367.0,-216021.0,3375,3.484,51.2,-31037.5,63848.85,32811.35
SF12275,Andhra Pradesh,Nalgonda,Chilli,Rabi,5.52,471.6,26.8,61.8,10.2,5.69,36.2,97.0,35.8,101.2,Sprinkler,247.5,0.5,0.9,0.68,3.75,97462,347778,365482.0,17704.0,2938,1.276,63.4,3207.25,63003.26,66210.51
SF12276,Maharashtra,Guntur,Cotton,Zaid,6.51,235.9,29.4,54.9,7.4,7.95,22.6,157.3,47.0,90.7,Flood,231.3,6.79,0.97,0.97,6.31,69401,534671,437920.0,-96751.0,6824,0.925,34.2,-14861.9,82130.72,67268.82
SF12277,Maharashtra,Nalgonda,Maize,Rabi,5.43,80.0,24.0,56.0,5.5,7.24,29.8,111.6,41.0,71.9,Drip,40.0,4.54,0.96,2.47,13.41,23239,315613,311635.0,-3978.0,2279,5.884,36.1,-732.6,58123.94,57391.34
SF12278,Punjab,Erode,Cotton,Kharif,12.01,724.5,31.3,66.0,7.0,6.32,31.0,119.2,64.9,141.8,Rainfed,142.4,3.78,0.99,1.9,22.82,71188,747723,1624510.0,876787.0,4809,4.745,48.0,73004.75,62258.37,135263.11
SF12279,Punjab,Indore,Sugarcane,Kharif,1.99,485.9,31.1,77.7,7.4,6.75,37.4,90.7,65.7,84.8,Sprinkler,150.9,2.86,0.74,70.59,140.47,3048,132985,428153.0,295168.0,4070,34.514,64.6,148325.63,66826.63,215152.26
SF12280,Telangana,Krishna,Rice,Rabi,7.39,490.8,21.7,44.5,5.4,5.64,23.0,104.3,72.3,85.9,Flood,174.7,7.39,0.89,0.86,6.36,21482,528800,136626.0,-392174.0,13923,0.457,29.5,-53068.2,71556.16,18487.96
SF12281,Punjab,Warangal,Sugarcane,Rabi,8.18,517.5,25.4,57.0,8.1,6.74,24.0,138.5,69.0,102.3,Flood,187.9,5.1,0.9,62.43,510.68,3884,529052,1983481.0,1454429.0,20305,25.15,36.0,177803.06,64676.28,242479.34
SF12282,Madhya Pradesh,Nalgonda,Maize,Zaid,12.65,80.0,29.7,46.8,7.8,7.85,20.2,117.1,56.3,112.6,Sprinkler,69.5,4.97,0.79,0.53,6.7,23670,649709,158589.0,-491120.0,6364,1.053,28.8,-38823.72,51360.4,12536.68
SF12283,Maharashtra,Guntur,Sugarcane,Rabi,12.34,504.5,20.4,51.3,8.0,7.09,19.3,163.1,59.4,136.2,Rainfed,195.9,5.66,0.65,50.85,627.49,4218,678865,2646753.0,1967888.0,11017,56.957,26.2,159472.29,55013.37,214485.66
SF12284,Gujarat,Raichur,Wheat,Rabi,12.74,611.1,22.9,66.4,6.8,8.4,22.9,130.1,61.8,145.9,Rainfed,132.7,3.15,0.73,0.3,3.82,27704,781389,105829.0,-675560.0,3521,1.085,46.8,-53026.69,61333.52,8306.83
SF12285,Karnataka,Ludhiana,Pulses,Kharif,3.02,1152.8,30.2,64.6,6.0,6.54,36.3,86.8,90.7,87.1,Rainfed,94.4,0.78,0.99,0.87,2.63,73320,173844,192832.0,18988.0,629,4.181,51.2,6287.42,57564.24,63851.66
SF12286,Madhya Pradesh,Guntur,Groundnut,Kharif,6.0,825.7,25.2,79.8,6.9,6.12,26.4,88.7,67.0,78.0,Drip,108.2,7.95,0.67,1.63,9.78,63497,334726,621001.0,286275.0,2763,3.54,44.8,47712.5,55787.67,103500.17
SF12287,Gujarat,Nashik,Wheat,Rabi,6.67,141.7,26.9,57.6,6.4,5.96,23.1,153.1,79.8,50.5,Drip,106.7,0.85,0.88,1.34,8.94,20474,373520,183038.0,-190482.0,3125,2.861,57.2,-28558.02,56000.0,27441.98
SF12288,Punjab,Guntur,Wheat,Rabi,6.95,80.0,24.4,66.8,8.9,5.91,17.3,113.5,57.9,74.5,Rainfed,191.7,3.63,0.88,0.82,5.7,23523,418252,134081.0,-284171.0,2427,2.349,38.4,-40887.91,60180.14,19292.23
SF12289,Telangana,Nalgonda,Pulses,Kharif,11.01,850.7,29.0,79.4,6.6,6.6,32.0,171.7,64.7,125.6,Flood,155.6,4.86,0.87,1.92,21.14,69874,577399,1477136.0,899737.0,4914,4.302,71.4,81719.98,52443.14,134163.12
SF12290,Maharashtra,Nalgonda,Rice,Zaid,1.89,289.04999999999995,34.8,57.8,10.4,7.14,20.6,84.7,102.4,117.2,Rainfed,159.5,4.07,0.89,1.67,3.16,23100,103869,72996.0,-30873.0,1369,2.308,41.3,-16334.92,54957.14,38622.22
SF12291,Tamil Nadu,Erode,Cotton,Kharif,12.39,727.6,30.5,82.2,6.8,5.99,29.6,76.9,56.0,43.2,Flood,227.2,6.54,0.76,0.99,12.27,64357,916015,789660.0,-126355.0,12946,0.948,67.5,-10198.14,73931.8,63733.66
SF12292,Tamil Nadu,Krishna,Maize,Rabi,9.44,443.2,19.3,50.6,8.3,7.48,26.1,175.2,60.3,78.4,Flood,102.9,5.4,0.77,1.8,16.99,17425,652820,296051.0,-356769.0,7949,2.137,41.4,-37793.33,69154.66,31361.33
SF12293,Telangana,Nashik,Wheat,Rabi,3.95,520.3,28.5,53.2,7.1,7.02,26.9,179.6,34.1,100.0,Flood,197.7,6.2,0.72,3.31,13.07,24589,210050,321378.0,111328.0,2634,4.962,42.9,28184.3,53177.22,81361.52
SF12294,Andhra Pradesh,Erode,Groundnut,Kharif,11.52,985.7,29.4,89.8,5.2,6.8,37.9,130.8,59.2,132.6,Flood,185.7,3.79,0.89,1.88,21.66,51038,862775,1105483.0,242708.0,7052,3.071,61.1,21068.4,74893.66,95962.07
SF12295,Maharashtra,Rajkot,Sugarcane,Rabi,7.36,309.3,24.8,80.1,5.8,6.01,31.0,110.4,35.1,125.4,Rainfed,248.8,5.45,0.86,27.22,200.34,3170,439596,635078.0,195482.0,7844,25.541,47.8,26560.05,59727.72,86287.77
SF12296,Gujarat,Krishna,Wheat,Kharif,1.33,828.7,25.6,66.3,5.8,5.2,31.9,128.8,31.5,115.3,Flood,236.8,7.0,0.95,0.3,0.4,26330,88040,10532.0,-77508.0,978,0.409,42.1,-58276.69,66195.49,7918.8
SF12297,Tamil Nadu,Nashik,Cotton,Kharif,2.42,838.3,31.2,80.2,7.6,6.55,41.7,91.6,45.3,120.4,Drip,117.6,1.66,0.65,1.9,4.6,76706,133552,352848.0,219296.0,1775,2.592,82.3,90618.18,55186.78,145804.96
SF12298,Punjab,Guntur,Cotton,Zaid,3.3,139.6,25.6,57.0,7.6,7.03,21.9,105.8,59.9,98.1,Sprinkler,155.0,6.71,0.81,1.45,4.78,74129,172204,354337.0,182133.0,2476,1.931,30.7,55191.82,52183.03,107374.85
SF12299,Gujarat,Guntur,Rice,Rabi,8.97,265.1,24.0,55.6,6.2,5.94,24.1,124.9,66.0,117.1,Flood,201.0,7.41,0.66,1.39,12.47,20548,712730,256234.0,-456496.0,17384,0.717,23.3,-50891.42,79457.08,28565.66
SF12300,Madhya Pradesh,Ludhiana,Pulses,Kharif,2.66,578.1,30.7,75.7,6.8,6.57,32.7,92.5,69.6,118.6,Drip,310.7,1.54,0.96,1.6,4.26,71261,237308,303572.0,66264.0,791,5.386,59.6,24911.28,89213.53,114124.81
SF12301,Andhra Pradesh,Rajkot,Groundnut,Rabi,6.96,549.0,21.3,58.7,7.6,7.29,34.4,93.4,85.3,128.7,Flood,184.3,3.63,0.7,1.28,8.91,57542,380106,512699.0,132593.0,4470,1.993,51.9,19050.72,54612.93,73663.65
SF12302,Telangana,Nashik,Maize,Zaid,2.67,297.4,30.8,50.8,10.0,6.16,16.3,132.3,28.2,123.1,Sprinkler,217.4,5.29,0.78,2.4,6.41,20692,181111,132636.0,-48475.0,1644,3.899,28.1,-18155.43,67831.84,49676.4
SF12303,Gujarat,Warangal,Chilli,Kharif,8.92,936.2,29.8,80.8,6.7,7.05,29.1,143.2,52.7,87.9,Flood,187.1,8.3,1.0,2.11,18.82,96919,629166,1824016.0,1194850.0,5454,3.451,39.2,133951.79,70534.3,204486.1
SF12304,Punjab,Rajkot,Wheat,Kharif,13.92,581.1,27.9,84.5,6.5,7.65,25.6,148.9,71.2,141.7,Flood,235.0,5.35,0.86,1.09,15.17,20534,847514,311501.0,-536013.0,9969,1.522,63.4,-38506.68,60884.63,22377.95
SF12305,Maharashtra,Rajkot,Rice,Zaid,10.56,357.6,31.0,45.5,8.4,6.65,22.9,77.6,69.7,127.5,Flood,100.4,3.98,0.95,2.34,24.71,26828,678320,662920.0,-15400.0,22224,1.112,49.8,-1458.33,64234.85,62776.52
SF12306,Telangana,Guntur,Rice,Kharif,12.0,642.2,29.5,68.5,8.2,5.94,27.3,140.3,71.9,150.0,Flood,219.5,1.37,1.0,2.36,28.32,24146,799974,683815.0,-116159.0,24171,1.172,59.8,-9679.92,66664.5,56984.58
SF12307,Telangana,Warangal,Wheat,Kharif,10.16,835.1,31.6,76.1,8.5,7.0,35.4,95.6,35.8,104.9,Flood,216.0,6.21,0.66,2.76,28.04,26584,680492,745415.0,64923.0,7758,3.614,46.0,6390.06,66977.56,73367.62
SF12308,Punjab,Rajkot,Maize,Rabi,7.42,314.9,24.6,65.9,7.0,7.61,19.9,105.7,41.9,89.3,Sprinkler,124.4,3.81,0.68,1.12,8.31,19645,515004,163250.0,-351754.0,4199,1.979,58.9,-47406.2,69407.55,22001.35
SF12309,Madhya Pradesh,Ludhiana,Groundnut,Rabi,5.1,80.0,23.9,77.6,7.8,7.07,24.2,129.3,74.6,141.9,Rainfed,250.1,3.74,0.67,1.28,6.53,57659,368970,376513.0,7543.0,1607,4.063,41.0,1479.02,72347.06,73826.08
SF12310,Karnataka,Nalgonda,Maize,Kharif,14.54,1010.3,27.4,73.7,7.6,6.36,29.3,86.2,60.9,113.6,Drip,240.7,2.74,0.72,3.91,56.85,16950,983123,963608.0,-19515.0,6790,8.373,56.3,-1342.16,67615.06,66272.9
SF12311,Telangana,Erode,Wheat,Kharif,7.93,1016.7,25.2,68.8,6.3,6.01,23.8,62.2,87.8,151.4,Flood,168.1,5.23,0.79,1.74,13.8,21935,556803,302703.0,-254100.0,6682,2.065,59.6,-32042.88,70214.75,38171.88
SF12312,Madhya Pradesh,Nalgonda,Cotton,Rabi,4.74,443.9,26.3,56.0,6.2,7.6,21.2,141.7,45.8,96.9,Rainfed,198.7,4.71,0.81,0.6,2.84,78669,270580,223420.0,-47160.0,1994,1.424,41.4,-9949.37,57084.39,47135.02
SF12313,Maharashtra,Indore,Rice,Kharif,9.25,900.9,24.0,71.8,5.7,7.77,29.6,111.5,50.6,119.9,Rainfed,219.4,2.39,0.75,0.54,5.0,22110,649509,110550.0,-538959.0,7654,0.653,54.1,-58265.84,70217.19,11951.35
SF12314,Punjab,Ludhiana,Rice,Kharif,6.42,994.0,30.0,74.3,7.0,6.02,40.6,115.5,49.3,108.1,Rainfed,140.3,5.89,0.8,1.63,10.46,24260,375931,253760.0,-122171.0,5328,1.963,64.8,-19029.75,58556.23,39526.48
SF12315,Madhya Pradesh,Erode,Sugarcane,Kharif,2.65,883.2,29.0,90.0,7.1,5.2,28.5,151.1,72.3,104.5,Drip,147.1,7.56,0.96,5.22,13.83,3479,203037,48115.0,-154922.0,4456,3.104,55.9,-58461.13,76617.74,18156.6
SF12316,Telangana,Ludhiana,Cotton,Rabi,13.94,80.0,26.0,46.7,6.4,7.11,24.0,124.7,49.3,114.1,Rainfed,160.7,2.3,0.81,0.79,11.01,70367,839852,774741.0,-65111.0,5487,2.007,43.6,-4670.8,60247.63,55576.83
SF12317,Punjab,Ludhiana,Sugarcane,Rabi,6.29,376.4,25.7,41.7,7.6,6.13,25.7,138.1,31.8,95.7,Flood,177.6,0.5,0.93,41.16,258.9,3246,443773,840389.0,396616.0,14771,17.528,42.7,63055.01,70552.15,133607.15
SF12318,Tamil Nadu,Rajkot,Maize,Rabi,6.24,388.9,25.0,61.0,8.0,7.44,22.6,130.1,70.7,81.2,Flood,215.0,4.53,0.97,1.97,12.29,21611,503271,265599.0,-237672.0,4309,2.852,41.5,-38088.46,80652.4,42563.94
SF12319,Telangana,Indore,Rice,Kharif,14.11,708.3,28.3,55.1,6.8,6.62,27.6,169.1,68.5,106.1,Drip,325.1,4.44,0.9,5.7,80.43,26871,1107350,2161235.0,1053885.0,20729,3.88,41.8,74690.64,78479.8,153170.45
SF12320,Telangana,Warangal,Cotton,Kharif,0.71,720.1,26.1,69.3,8.0,6.14,34.9,60.4,69.7,120.5,Flood,41.9,7.85,0.81,1.51,1.07,62460,46195,66832.0,20637.0,592,1.807,51.5,29066.2,65063.38,94129.58
SF12321,Gujarat,Erode,Wheat,Rabi,6.74,448.7,24.2,54.6,9.1,6.1,22.4,119.5,39.7,100.4,Sprinkler,234.2,1.34,0.79,1.86,12.54,24174,445592,303142.0,-142450.0,3414,3.673,46.4,-21135.01,66111.57,44976.56
SF12322,Maharashtra,Indore,Pulses,Kharif,3.94,567.5,27.8,64.5,7.0,5.87,26.9,71.5,46.0,97.2,Sprinkler,247.1,3.48,0.73,0.54,2.13,62438,288294,132993.0,-155301.0,1534,1.389,58.8,-39416.5,73171.07,33754.57
SF12323,Madhya Pradesh,Indore,Groundnut,Rabi,6.81,337.5,22.4,61.5,7.7,6.8,23.5,139.4,67.0,130.9,Drip,275.4,5.43,0.69,2.07,14.1,49939,494974,704140.0,209166.0,3477,4.055,40.5,30714.54,72683.41,103397.94
SF12324,Maharashtra,Warangal,Rice,Rabi,6.99,729.7,20.5,59.7,7.3,7.67,23.6,120.3,30.6,108.2,Flood,188.9,3.79,0.93,0.79,5.52,23734,529362,131012.0,-398350.0,12677,0.435,55.2,-56988.56,75731.33,18742.78
SF12325,Karnataka,Nashik,Chilli,Kharif,10.46,806.3,28.0,78.0,7.9,6.39,38.4,140.7,62.7,100.8,Rainfed,179.8,0.5,0.82,2.45,25.63,103492,635838,2652500.0,2016662.0,3888,6.592,60.8,192797.51,60787.57,253585.09
SF12326,Telangana,Rajkot,Cotton,Kharif,7.26,1092.2,26.4,63.4,7.9,6.55,28.9,161.7,68.3,136.2,Drip,62.9,7.45,0.99,2.18,15.83,65219,404316,1032417.0,628101.0,5433,2.914,51.8,86515.29,55690.91,142206.2
SF12327,Gujarat,Nashik,Maize,Rabi,1.71,279.6,17.5,69.8,8.4,6.07,31.6,124.2,48.4,83.4,Rainfed,205.5,5.25,0.93,1.4,2.39,19136,96882,45735.0,-51147.0,620,3.855,36.8,-29910.53,56656.14,26745.61
SF12328,Madhya Pradesh,Rajkot,Maize,Kharif,4.73,641.6,28.2,58.1,7.6,5.52,27.1,91.8,79.6,170.0,Flood,216.7,5.21,0.99,0.83,3.93,22022,304764,86546.0,-218218.0,4162,0.944,43.3,-46134.88,64432.14,18297.25
SF12329,Madhya Pradesh,Nashik,Rice,Rabi,5.21,284.3,18.7,41.3,8.6,6.52,25.5,102.5,64.5,84.6,Rainfed,198.4,8.74,0.91,2.0,10.42,21204,344328,220946.0,-123382.0,4212,2.474,22.2,-23681.77,66089.83,42408.06
